Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
238,08/26/10,8,26,2010,10summer,Tortugas,19,14,24,0.583333333,0.486111111,0.771507488
239,08/27/10,8,27,2010,10summer,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
240,08/28/10,8,28,2010,10summer,Tortugas,19,14,24,0.583333333,0.486111111,0.771507488
241,08/29/10,8,29,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
242,08/30/10,8,30,2010,10summer,Tortugas,19,6,24,0.25,0.208333333,0.473984871
243,08/31/10,8,31,2010,10summer,Tortugas,19,11,24,0.458333333,0.381944444,0.666217238
244,09/01/10,9,1,2010,10summer,Tortugas,19,11,24,0.458333333,0.381944444,0.666217238
245,09/02/10,9,2,2010,10summer,Tortugas,19,17,24,0.708333333,0.590277778,0.876173794
246,09/03/10,9,3,2010,10summer,Tortugas,19,22,24,0.916666667,0.763888889,1.06338924
247,09/04/10,9,4,2010,10summer,Tortugas,19,20,24,0.833333333,0.694444444,0.985110783
248,09/05/10,9,5,2010,10summer,Tortugas,19,18,24,0.75,0.625,0.911738291
249,09/06/10,9,6,2010,10summer,Tortugas,19,17,24,0.708333333,0.590277778,0.876173794
250,09/07/10,9,7,2010,10summer,Tortugas,19,11,24,0.458333333,0.381944444,0.666217238
251,09/08/10,9,8,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
252,09/09/10,9,9,2010,10summer,Tortugas,19,14,24,0.583333333,0.486111111,0.771507488
253,09/10/10,9,10,2010,10summer,Tortugas,19,17,24,0.708333333,0.590277778,0.876173794
254,09/11/10,9,11,2010,10summer,Tortugas,19,11,24,0.458333333,0.381944444,0.666217238
255,09/12/10,9,12,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
256,09/13/10,9,13,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
257,09/14/10,9,14,2010,10summer,Tortugas,19,1,24,0.041666667,0.034722222,0.187434555
258,09/15/10,9,15,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
259,09/16/10,9,16,2010,10summer,Tortugas,19,14,24,0.583333333,0.486111111,0.771507488
260,09/17/10,9,17,2010,10summer,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
261,09/18/10,9,18,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
262,09/19/10,9,19,2010,10summer,Tortugas,19,4,24,0.166666667,0.138888889,0.381893248
263,09/20/10,9,20,2010,10summer,Tortugas,19,5,24,0.208333333,0.173611111,0.429775431
264,09/21/10,9,21,2010,10summer,Tortugas,19,3,24,0.125,0.104166667,0.328632077
265,09/22/10,9,22,2010,10summer,Tortugas,19,4,24,0.166666667,0.138888889,0.381893248
266,09/23/10,9,23,2010,10summer,Tortugas,19,2,24,0.083333333,0.069444444,0.266672624
267,09/24/10,9,24,2010,10summer,Tortugas,19,2,24,0.083333333,0.069444444,0.266672624
268,09/25/10,9,25,2010,10summer,Tortugas,19,5,24,0.208333333,0.173611111,0.429775431
269,09/26/10,9,26,2010,10summer,Tortugas,19,6,24,0.25,0.208333333,0.473984871
270,09/27/10,9,27,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
271,09/28/10,9,28,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
272,09/29/10,9,29,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
273,09/30/10,9,30,2010,10summer,Tortugas,19,11,24,0.458333333,0.381944444,0.666217238
274,10/01/10,10,1,2010,10summer,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
275,10/02/10,10,2,2010,10summer,Tortugas,19,6,24,0.25,0.208333333,0.473984871
276,10/03/10,10,3,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
277,10/04/10,10,4,2010,10summer,Tortugas,19,4,24,0.166666667,0.138888889,0.381893248
278,10/05/10,10,5,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
279,10/06/10,10,6,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
280,10/07/10,10,7,2010,10summer,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
281,10/08/10,10,8,2010,10summer,Tortugas,19,21,24,0.875,0.729166667,1.023457694
282,10/09/10,10,9,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
283,10/10/10,10,10,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
284,10/11/10,10,11,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
285,10/12/10,10,12,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
286,10/13/10,10,13,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
287,10/14/10,10,14,2010,10summer,Tortugas,19,23,24,0.958333333,0.798611111,1.105414858
288,10/15/10,10,15,2010,10summer,Tortugas,19,23,24,0.958333333,0.798611111,1.105414858
289,10/16/10,10,16,2010,10summer,Tortugas,19,22,24,0.916666667,0.763888889,1.06338924
290,10/17/10,10,17,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
291,10/18/10,10,18,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
292,10/19/10,10,19,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
293,10/20/10,10,20,2010,10summer,Tortugas,19,20,24,0.833333333,0.694444444,0.985110783
294,10/21/10,10,21,2010,10summer,Tortugas,19,22,24,0.916666667,0.763888889,1.06338924
295,10/22/10,10,22,2010,10summer,Tortugas,19,24,24,1,0.833333333,1.150261992
296,10/23/10,10,23,2010,10summer,Tortugas,19,16,24,0.666666667,0.555555556,0.841068671
297,10/24/10,10,24,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
298,10/25/10,10,25,2010,10summer,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
299,10/26/10,10,26,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
300,10/27/10,10,27,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
301,10/28/10,10,28,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
302,10/29/10,10,29,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
303,10/30/10,10,30,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
304,10/31/10,10,31,2010,10summer,Tortugas,19,3,24,0.125,0.104166667,0.328632077
305,11/01/10,11,1,2010,10summer,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
306,11/02/10,11,2,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
307,11/03/10,11,3,2010,10summer,Tortugas,19,11,24,0.458333333,0.381944444,0.666217238
308,11/04/10,11,4,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
309,11/05/10,11,5,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
310,11/06/10,11,6,2010,10summer,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
311,11/07/10,11,7,2010,10summer,Tortugas,19,5,24,0.208333333,0.173611111,0.429775431
312,11/08/10,11,8,2010,10summer,Tortugas,19,3,24,0.125,0.104166667,0.328632077
313,11/09/10,11,9,2010,10summer,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
314,11/10/10,11,10,2010,10summer,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
315,11/11/10,11,11,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
316,11/12/10,11,12,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
317,11/13/10,11,13,2010,10summer,Tortugas,19,5,24,0.208333333,0.173611111,0.429775431
318,11/14/10,11,14,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
319,11/15/10,11,15,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
320,11/16/10,11,16,2010,10summer,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
321,11/17/10,11,17,2010,10summer,Tortugas,19,14,24,0.583333333,0.486111111,0.771507488
322,11/18/10,11,18,2010,10summer,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
323,11/19/10,11,19,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
324,11/20/10,11,20,2010,10summer,Tortugas,19,9,24,0.375,0.3125,0.593199776
325,11/21/10,11,21,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
326,11/22/10,11,22,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
327,11/23/10,11,23,2010,10summer,Tortugas,19,6,24,0.25,0.208333333,0.473984871
328,11/24/10,11,24,2010,10summer,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
329,11/25/10,11,25,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
330,11/26/10,11,26,2010,10summer,Tortugas,19,19,24,0.791666667,0.659722222,0.947969741
331,11/27/10,11,27,2010,10summer,Tortugas,19,18,24,0.75,0.625,0.911738291
332,11/28/10,11,28,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
333,11/29/10,11,29,2010,10summer,Tortugas,19,11,24,0.458333333,0.381944444,0.666217238
334,11/30/10,11,30,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
335,12/01/10,12,1,2010,10winter,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
336,12/02/10,12,2,2010,10winter,Tortugas,19,4,24,0.166666667,0.138888889,0.381893248
337,12/03/10,12,3,2010,10winter,Tortugas,19,9,24,0.375,0.3125,0.593199776
338,12/04/10,12,4,2010,10winter,Tortugas,19,15,24,0.625,0.520833333,0.80623753
339,12/05/10,12,5,2010,10winter,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
340,12/06/10,12,6,2010,10winter,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
341,12/07/10,12,7,2010,10winter,Tortugas,19,15,24,0.625,0.520833333,0.80623753
342,12/08/10,12,8,2010,10winter,Tortugas,19,23,24,0.958333333,0.798611111,1.105414858
343,12/09/10,12,9,2010,10winter,Tortugas,19,6,24,0.25,0.208333333,0.473984871
344,12/10/10,12,10,2010,10winter,Tortugas,19,20,24,0.833333333,0.694444444,0.985110783
345,12/11/10,12,11,2010,10winter,Tortugas,19,22,24,0.916666667,0.763888889,1.06338924
346,12/12/10,12,12,2010,10winter,Tortugas,19,16,24,0.666666667,0.555555556,0.841068671
347,12/13/10,12,13,2010,10winter,Tortugas,19,4,24,0.166666667,0.138888889,0.381893248
348,12/14/10,12,14,2010,10winter,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
349,12/15/10,12,15,2010,10winter,Tortugas,19,18,24,0.75,0.625,0.911738291
350,12/16/10,12,16,2010,10winter,Tortugas,19,22,24,0.916666667,0.763888889,1.06338924
351,12/17/10,12,17,2010,10winter,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
352,12/18/10,12,18,2010,10winter,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
353,12/19/10,12,19,2010,10winter,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
354,12/20/10,12,20,2010,10winter,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
355,12/21/10,12,21,2010,10winter,Tortugas,19,17,24,0.708333333,0.590277778,0.876173794
356,12/22/10,12,22,2010,10winter,Tortugas,19,16,24,0.666666667,0.555555556,0.841068671
357,12/23/10,12,23,2010,10winter,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
358,12/24/10,12,24,2010,10winter,Tortugas,19,9,24,0.375,0.3125,0.593199776
359,12/25/10,12,25,2010,10winter,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
360,12/26/10,12,26,2010,10winter,Tortugas,19,5,24,0.208333333,0.173611111,0.429775431
361,12/27/10,12,27,2010,10winter,Tortugas,19,7,24,0.291666667,0.243055556,0.515542199
362,12/28/10,12,28,2010,10winter,Tortugas,19,12,24,0.5,0.416666667,0.701674124
363,12/29/10,12,29,2010,10winter,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
364,12/30/10,12,30,2010,10winter,Tortugas,19,4,24,0.166666667,0.138888889,0.381893248
365,12/31/10,12,31,2010,10winter,Tortugas,19,10,24,0.416666667,0.347222222,0.630137246
366,01/01/11,1,1,2011,10winter,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
367,01/02/11,1,2,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
368,01/03/11,1,3,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
369,01/04/11,1,4,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
370,01/05/11,1,5,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
371,01/06/11,1,6,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
372,01/07/11,1,7,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
373,01/08/11,1,8,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
374,01/09/11,1,9,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
375,01/10/11,1,10,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
376,01/11/11,1,11,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
377,01/12/11,1,12,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
378,01/13/11,1,13,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
379,01/14/11,1,14,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
380,01/15/11,1,15,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
381,01/16/11,1,16,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
382,01/17/11,1,17,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
383,01/18/11,1,18,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
384,01/19/11,1,19,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
385,01/20/11,1,20,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
386,01/21/11,1,21,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
387,01/22/11,1,22,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
388,01/23/11,1,23,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
389,01/24/11,1,24,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
390,01/25/11,1,25,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
391,01/26/11,1,26,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
392,01/27/11,1,27,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
393,01/28/11,1,28,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
394,01/29/11,1,29,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
395,01/30/11,1,30,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
396,01/31/11,1,31,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
397,02/01/11,2,1,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
398,02/02/11,2,2,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
399,02/03/11,2,3,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
400,02/04/11,2,4,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
401,02/05/11,2,5,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
402,02/06/11,2,6,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
403,02/07/11,2,7,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
404,02/08/11,2,8,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
405,02/09/11,2,9,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
406,02/10/11,2,10,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
407,02/11/11,2,11,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
408,02/12/11,2,12,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
409,02/13/11,2,13,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
410,02/14/11,2,14,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
411,02/15/11,2,15,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
412,02/16/11,2,16,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
413,02/17/11,2,17,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
414,02/18/11,2,18,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
415,02/19/11,2,19,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
416,02/20/11,2,20,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
417,02/21/11,2,21,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
418,02/22/11,2,22,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
419,02/23/11,2,23,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
420,02/24/11,2,24,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
421,02/25/11,2,25,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
422,02/26/11,2,26,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
423,02/27/11,2,27,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
424,02/28/11,2,28,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
425,03/01/11,3,1,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
426,03/02/11,3,2,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
427,03/03/11,3,3,2011,10winter,Tortugas,19,NA,NA,NA,NA,NA
428,03/04/11,3,4,2011,10winter,Tortugas,19,0,24,0,0,0
429,03/05/11,3,5,2011,10winter,Tortugas,19,5,24,0.208333333,0.176282051,0.433290576
430,03/06/11,3,6,2011,10winter,Tortugas,19,0,24,0,0,0
431,03/07/11,3,7,2011,10winter,Tortugas,19,9,24,0.375,0.317307692,0.598375186
432,03/08/11,3,8,2011,10winter,Tortugas,19,15,24,0.625,0.528846154,0.814260343
433,03/09/11,3,9,2011,10winter,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
434,03/10/11,3,10,2011,10winter,Tortugas,19,12,24,0.5,0.423076923,0.708168364
435,03/11/11,3,11,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
436,03/12/11,3,12,2011,10winter,Tortugas,19,5,24,0.208333333,0.176282051,0.433290576
437,03/13/11,3,13,2011,10winter,Tortugas,19,5,24,0.208333333,0.176282051,0.433290576
438,03/14/11,3,14,2011,10winter,Tortugas,19,5,24,0.208333333,0.176282051,0.433290576
439,03/15/11,3,15,2011,10winter,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
440,03/16/11,3,16,2011,10winter,Tortugas,19,4,24,0.166666667,0.141025641,0.384972671
441,03/17/11,3,17,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
442,03/18/11,3,18,2011,10winter,Tortugas,19,3,24,0.125,0.105769231,0.331246288
443,03/19/11,3,19,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
444,03/20/11,3,20,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
445,03/21/11,3,21,2011,10winter,Tortugas,19,5,24,0.208333333,0.176282051,0.433290576
446,03/22/11,3,22,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
447,03/23/11,3,23,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
448,03/24/11,3,24,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
449,03/25/11,3,25,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
450,03/26/11,3,26,2011,10winter,Tortugas,19,0,24,0,0,0
451,03/27/11,3,27,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
452,03/28/11,3,28,2011,10winter,Tortugas,19,4,24,0.166666667,0.141025641,0.384972671
453,03/29/11,3,29,2011,10winter,Tortugas,19,0,24,0,0,0
454,03/30/11,3,30,2011,10winter,Tortugas,19,0,24,0,0,0
455,03/31/11,3,31,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
456,04/01/11,4,1,2011,10winter,Tortugas,19,3,24,0.125,0.105769231,0.331246288
457,04/02/11,4,2,2011,10winter,Tortugas,19,5,24,0.208333333,0.176282051,0.433290576
458,04/03/11,4,3,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
459,04/04/11,4,4,2011,10winter,Tortugas,19,9,24,0.375,0.317307692,0.598375186
460,04/05/11,4,5,2011,10winter,Tortugas,19,0,24,0,0,0
461,04/06/11,4,6,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
462,04/07/11,4,7,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
463,04/08/11,4,8,2011,10winter,Tortugas,19,3,24,0.125,0.105769231,0.331246288
464,04/09/11,4,9,2011,10winter,Tortugas,19,3,24,0.125,0.105769231,0.331246288
465,04/10/11,4,10,2011,10winter,Tortugas,19,4,24,0.166666667,0.141025641,0.384972671
466,04/11/11,4,11,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
467,04/12/11,4,12,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
468,04/13/11,4,13,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
469,04/14/11,4,14,2011,10winter,Tortugas,19,11,24,0.458333333,0.387820513,0.672255568
470,04/15/11,4,15,2011,10winter,Tortugas,19,6,24,0.25,0.211538462,0.477919861
471,04/16/11,4,16,2011,10winter,Tortugas,19,4,24,0.166666667,0.141025641,0.384972671
472,04/17/11,4,17,2011,10winter,Tortugas,19,18,24,0.75,0.634615385,0.921695273
473,04/18/11,4,18,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
474,04/19/11,4,19,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
475,04/20/11,4,20,2011,10winter,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
476,04/21/11,4,21,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
477,04/22/11,4,22,2011,10winter,Tortugas,19,5,24,0.208333333,0.176282051,0.433290576
478,04/23/11,4,23,2011,10winter,Tortugas,19,6,24,0.25,0.211538462,0.477919861
479,04/24/11,4,24,2011,10winter,Tortugas,19,7,24,0.291666667,0.246794872,0.519889836
480,04/25/11,4,25,2011,10winter,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
481,04/26/11,4,26,2011,10winter,Tortugas,19,17,24,0.708333333,0.599358974,0.885422967
482,04/27/11,4,27,2011,10winter,Tortugas,19,2,24,0.083333333,0.070512821,0.268766583
483,04/28/11,4,28,2011,10winter,Tortugas,19,1,24,0.041666667,0.03525641,0.188888116
484,04/29/11,4,29,2011,10winter,Tortugas,19,18,24,0.75,0.634615385,0.921695273
485,04/30/11,4,30,2011,10winter,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
486,05/01/11,5,1,2011,10winter,Tortugas,19,14,24,0.583333333,0.493589744,0.778987731
487,05/02/11,5,2,2011,10winter,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
488,05/03/11,5,3,2011,10winter,Tortugas,19,14,24,0.583333333,0.493589744,0.778987731
489,05/04/11,5,4,2011,10winter,Tortugas,19,7,24,0.291666667,0.246794872,0.519889836
490,05/05/11,5,5,2011,10winter,Tortugas,19,3,24,0.125,0.105769231,0.331246288
491,05/06/11,5,6,2011,10winter,Tortugas,19,9,24,0.375,0.317307692,0.598375186
492,05/07/11,5,7,2011,10winter,Tortugas,19,24,24,1,0.846153846,1.167739252
493,05/08/11,5,8,2011,10winter,Tortugas,19,13,24,0.541666667,0.458333333,0.74368312
494,05/09/11,5,9,2011,10winter,Tortugas,19,11,24,0.458333333,0.387820513,0.672255568
495,05/10/11,5,10,2011,10winter,Tortugas,19,15,24,0.625,0.528846154,0.814260343
496,05/11/11,5,11,2011,10winter,Tortugas,19,15,24,0.625,0.528846154,0.814260343
497,05/12/11,5,12,2011,10winter,Tortugas,19,21,24,0.875,0.740384615,1.036164049
498,05/13/11,5,13,2011,10winter,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
499,05/14/11,5,14,2011,10winter,Tortugas,19,16,24,0.666666667,0.564102564,0.849677643
500,05/15/11,5,15,2011,10winter,Tortugas,19,11,24,0.458333333,0.387820513,0.672255568
501,05/16/11,5,16,2011,10winter,Tortugas,19,16,24,0.666666667,0.564102564,0.849677643
502,05/17/11,5,17,2011,10winter,Tortugas,19,14,24,0.583333333,0.493589744,0.778987731
503,05/18/11,5,18,2011,10winter,Tortugas,19,20,24,0.833333333,0.705128205,0.996765766
504,05/19/11,5,19,2011,10winter,Tortugas,19,6,24,0.25,0.211538462,0.477919861
505,05/20/11,5,20,2011,10winter,Tortugas,19,10,24,0.416666667,0.352564103,0.635737491
506,05/21/11,5,21,2011,10winter,Tortugas,19,13,24,0.541666667,0.458333333,0.74368312
507,05/22/11,5,22,2011,10winter,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
508,05/23/11,5,23,2011,10winter,Tortugas,19,6,24,0.25,0.211538462,0.477919861
509,05/24/11,5,24,2011,10winter,Tortugas,19,13,24,0.541666667,0.458333333,0.74368312
510,05/25/11,5,25,2011,10winter,Tortugas,19,13,24,0.541666667,0.458333333,0.74368312
511,05/26/11,5,26,2011,10winter,Tortugas,19,10,24,0.416666667,0.352564103,0.635737491
512,05/27/11,5,27,2011,10winter,Tortugas,19,19,24,0.791666667,0.669871795,0.958720292
513,05/28/11,5,28,2011,10winter,Tortugas,19,18,24,0.75,0.634615385,0.921695273
514,05/29/11,5,29,2011,10winter,Tortugas,19,15,24,0.625,0.528846154,0.814260343
515,05/30/11,5,30,2011,10winter,Tortugas,19,21,24,0.875,0.740384615,1.036164049
516,05/31/11,5,31,2011,10winter,Tortugas,19,14,24,0.583333333,0.493589744,0.778987731
517,06/01/11,6,1,2011,11summer,Tortugas,19,13,24,0.541666667,0.458333333,0.74368312
518,06/02/11,6,2,2011,11summer,Tortugas,19,13,24,0.541666667,0.458333333,0.74368312
519,06/03/11,6,3,2011,11summer,Tortugas,19,3,24,0.125,0.105769231,0.331246288
520,06/04/11,6,4,2011,11summer,Tortugas,19,14,24,0.583333333,0.493589744,0.778987731
521,06/05/11,6,5,2011,11summer,Tortugas,19,20,24,0.833333333,0.705128205,0.996765766
522,06/06/11,6,6,2011,11summer,Tortugas,19,20,24,0.833333333,0.705128205,0.996765766
523,06/07/11,6,7,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
524,06/08/11,6,8,2011,11summer,Tortugas,19,7,24,0.291666667,0.246794872,0.519889836
525,06/09/11,6,9,2011,11summer,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
526,06/10/11,6,10,2011,11summer,Tortugas,19,8,24,0.333333333,0.282051282,0.559880568
527,06/11/11,6,11,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
528,06/12/11,6,12,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
529,06/13/11,6,13,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
530,06/14/11,6,14,2011,11summer,Tortugas,19,19,24,0.791666667,0.669871795,0.958720292
531,06/15/11,6,15,2011,11summer,Tortugas,19,15,24,0.625,0.528846154,0.814260343
532,06/16/11,6,16,2011,11summer,Tortugas,19,20,24,0.833333333,0.705128205,0.996765766
533,06/17/11,6,17,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
534,06/18/11,6,18,2011,11summer,Tortugas,19,24,24,1,0.846153846,1.167739252
535,06/19/11,6,19,2011,11summer,Tortugas,19,22,24,0.916666667,0.775641026,1.077348215
